"order_id","product_id","variation_id","quantity","order_date","customer_type","coupon","meta.yarn_usage","name","color","hue1","hue2","hue3","hue4","hue5","hue6","fiber","yarn_weight","effect","order_year","order_month","order_week"
"21281","11161","11162",2,2021-01-01,"guest","hello2021","unassigned","mini dina","natural","natural","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","11162",2,2021-01-01,"guest","hello2021","unassigned","mini dina","natural","natural","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","11163",3,2021-01-01,"guest","hello2021","unassigned","mini dina","white","white","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","11163",3,2021-01-01,"guest","hello2021","unassigned","mini dina","white","white","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","12660",2,2021-01-01,"guest","hello2021","unassigned","mini dina","soft blue","blue","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","12660",2,2021-01-01,"guest","hello2021","unassigned","mini dina","soft blue","blue","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","12661",2,2021-01-01,"guest","hello2021","unassigned","mini dina","sunflower","yellow","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","12661",2,2021-01-01,"guest","hello2021","unassigned","mini dina","sunflower","yellow","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","12676",3,2021-01-01,"guest","hello2021","unassigned","mini dina","red","red","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","12676",3,2021-01-01,"guest","hello2021","unassigned","mini dina","red","red","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","19366",3,2021-01-01,"guest","hello2021","unassigned","mini dina","silver","gray","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","19366",3,2021-01-01,"guest","hello2021","unassigned","mini dina","silver","gray","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","19367",2,2021-01-01,"guest","hello2021","unassigned","mini dina","light copper","orange","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","19367",2,2021-01-01,"guest","hello2021","unassigned","mini dina","light copper","orange","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","19654",1,2021-01-01,"guest","hello2021","unassigned","mini dina","cascade navy","blue","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","19654",1,2021-01-01,"guest","hello2021","unassigned","mini dina","cascade navy","blue","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","11161","19655",1,2021-01-01,"guest","hello2021","unassigned","mini dina","lime","green","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","11161","19655",1,2021-01-01,"guest","hello2021","unassigned","mini dina","lime","green","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","16234","18816",1,2021-01-01,"guest","hello2021","unassigned","5/1 spun rayon","0.8 lbs per cone","natural","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"chenille","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"cotton","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","red","orange","brown","","",NA,"wool","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"chenille","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"cotton","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","gray","yellow","","","",NA,"wool","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"chenille","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"cotton","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","orange","white","black","","",NA,"wool","worsted","undulating",2021,1,1
"21281","19543","1111",1,2021-01-01,"guest","hello2021","unassigned","big finest rayon boucle","simple","natural","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","19548","1111",1,2021-01-01,"guest","hello2021","unassigned","big polyester tape yarn","simple","white","","","","",NA,"polyester","fingering","knitted",2021,1,1
"21281","20986","20991",1,2021-01-01,"guest","hello2021","unassigned","lana loopy","cream puff","white","natural","","","",NA,"wool","lace","loop",2021,1,1
"21281","20986","20991",1,2021-01-01,"guest","hello2021","unassigned","lana loopy","cream puff","white","natural","","","",NA,"wool","undefined weight","loop",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"cotton","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"flax / linen","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"flax / linen","lace","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","green","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"cotton","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"flax / linen","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"flax / linen","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","gray","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"cotton","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"flax / linen","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"flax / linen","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","orange","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"cotton","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"cotton","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"flax / linen","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"flax / linen","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","blue","","","","",NA,"rayon / viscose","lace","straight",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","orange","brown","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","orange","brown","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","orange","brown","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","orange","brown","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","white","","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","white","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","white","","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","white","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","green","","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","green","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","green","","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","green","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"polyester","lace","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"polyester","lace","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"polyester","undefined weight","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"polyester","undefined weight","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","red","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"polyester","lace","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"polyester","lace","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"polyester","undefined weight","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"polyester","undefined weight","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"rayon / viscose","lace","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"rayon / viscose","lace","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"rayon / viscose","undefined weight","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","yellow","","","","",NA,"rayon / viscose","undefined weight","undulating",2021,1,1
"21282","605","1048",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","wineglass","red","","","","",NA,"wool","aran","undulating",2021,1,1
"21282","605","1048",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","wineglass","red","","","","",NA,"wool","bulky","undulating",2021,1,1
"21282","605","1885",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","pumpkin","orange","","","","",NA,"wool","aran","undulating",2021,1,1
"21282","605","1885",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","pumpkin","orange","","","","",NA,"wool","bulky","undulating",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"chenille","lace","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"chenille","undefined weight","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"rayon / viscose","lace","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","purple","pink","","","",NA,"rayon / viscose","undefined weight","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"chenille","lace","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"chenille","undefined weight","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"rayon / viscose","lace","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue","blue","","","","",NA,"rayon / viscose","undefined weight","chenille",2021,1,1
