"order_id","product_id","variation_id","quantity","order_date","customer_type","coupon","meta.yarn_usage","name","color","hue","fiber","yarn_weight","effect","order_year","order_month","order_week"
"21281","11161","11162",2,2021-01-01,"guest","hello2021","unassigned","mini dina","natural","red","cotton","lace","straight",2021,1,1
"21281","11161","11162",2,2021-01-01,"guest","hello2021","unassigned","mini dina","natural","red","rayon / viscose","lace","straight",2021,1,1
"21281","11161","11163",3,2021-01-01,"guest","hello2021","unassigned","mini dina","white","yellow","cotton","lace","straight",2021,1,1
"21281","11161","11163",3,2021-01-01,"guest","hello2021","unassigned","mini dina","white","yellow","rayon / viscose","lace","straight",2021,1,1
"21281","11161","12660",2,2021-01-01,"guest","hello2021","unassigned","mini dina","soft blue","blue","cotton","lace","straight",2021,1,1
"21281","11161","12660",2,2021-01-01,"guest","hello2021","unassigned","mini dina","soft blue","blue","rayon / viscose","lace","straight",2021,1,1
"21281","11161","12661",2,2021-01-01,"guest","hello2021","unassigned","mini dina","sunflower","red","cotton","lace","straight",2021,1,1
"21281","11161","12661",2,2021-01-01,"guest","hello2021","unassigned","mini dina","sunflower","red","rayon / viscose","lace","straight",2021,1,1
"21281","11161","12676",3,2021-01-01,"guest","hello2021","unassigned","mini dina","red","yellow","cotton","lace","straight",2021,1,1
"21281","11161","12676",3,2021-01-01,"guest","hello2021","unassigned","mini dina","red","yellow","rayon / viscose","lace","straight",2021,1,1
"21281","11161","19366",3,2021-01-01,"guest","hello2021","unassigned","mini dina","silver","green","cotton","lace","straight",2021,1,1
"21281","11161","19366",3,2021-01-01,"guest","hello2021","unassigned","mini dina","silver","green","rayon / viscose","lace","straight",2021,1,1
"21281","11161","19367",2,2021-01-01,"guest","hello2021","unassigned","mini dina","light copper","blue","cotton","lace","straight",2021,1,1
"21281","11161","19367",2,2021-01-01,"guest","hello2021","unassigned","mini dina","light copper","blue","rayon / viscose","lace","straight",2021,1,1
"21281","11161","19654",1,2021-01-01,"guest","hello2021","unassigned","mini dina","cascade navy","red","cotton","lace","straight",2021,1,1
"21281","11161","19654",1,2021-01-01,"guest","hello2021","unassigned","mini dina","cascade navy","red","rayon / viscose","lace","straight",2021,1,1
"21281","11161","19655",1,2021-01-01,"guest","hello2021","unassigned","mini dina","lime","yellow","cotton","lace","straight",2021,1,1
"21281","11161","19655",1,2021-01-01,"guest","hello2021","unassigned","mini dina","lime","yellow","rayon / viscose","lace","straight",2021,1,1
"21281","16234","18816",1,2021-01-01,"guest","hello2021","unassigned","5/1 spun rayon","0.8 lbs per cone","red","rayon / viscose","lace","straight",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","chenille","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","cotton","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","aran","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","aran","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","dk","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","dk","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","undefined weight","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","undefined weight","undulating",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","worsted","chenille",2021,1,1
"21281","16246","16248",3,2021-01-01,"guest","hello2021","unassigned","new mix","a","yellow","wool","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","chenille","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","cotton","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","aran","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","aran","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","dk","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","dk","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","undefined weight","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","undefined weight","undulating",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","worsted","chenille",2021,1,1
"21281","16246","16250",3,2021-01-01,"guest","hello2021","unassigned","new mix","b","green","wool","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","chenille","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","cotton","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","rayon / viscose","worsted","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","aran","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","aran","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","dk","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","dk","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","undefined weight","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","undefined weight","undulating",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","worsted","chenille",2021,1,1
"21281","16246","16254",3,2021-01-01,"guest","hello2021","unassigned","new mix","d","red","wool","worsted","undulating",2021,1,1
"21281","19543","1111",1,2021-01-01,"guest","hello2021","unassigned","big finest rayon boucle","simple","blue","rayon / viscose","lace","undulating",2021,1,1
"21281","19548","1111",1,2021-01-01,"guest","hello2021","unassigned","big polyester tape yarn","simple","red","polyester","fingering","knitted",2021,1,1
"21281","20986","20991",1,2021-01-01,"guest","hello2021","unassigned","lana loopy","cream puff","blue","wool","lace","loop",2021,1,1
"21281","20986","20991",1,2021-01-01,"guest","hello2021","unassigned","lana loopy","cream puff","blue","wool","undefined weight","loop",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","cotton","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","cotton","lace","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","flax / linen","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","flax / linen","lace","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20770",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","pine bristle","red","rayon / viscose","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","cotton","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","cotton","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","flax / linen","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","flax / linen","lace","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20771",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","steel serpent","yellow","rayon / viscose","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","cotton","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","cotton","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","flax / linen","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","flax / linen","lace","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20772",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","sienna","blue","rayon / viscose","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","cotton","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","cotton","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","flax / linen","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","flax / linen","lace","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","rayon / viscose","fingering","straight",2021,1,1
"21281","6854","20773",2,2021-01-01,"guest","hello2021","unassigned","sun soft linen","indigo","red","rayon / viscose","lace","straight",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","yellow","rayon / viscose","lace","nub",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","yellow","rayon / viscose","lace","undulating",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","yellow","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","10493",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","rust","yellow","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","blue","rayon / viscose","lace","nub",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","blue","rayon / viscose","lace","undulating",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","blue","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","13184",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","bleached white","blue","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","rayon / viscose","lace","nub",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","rayon / viscose","lace","undulating",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","9613",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","baby blue","blue","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","yellow","rayon / viscose","lace","nub",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","yellow","rayon / viscose","lace","undulating",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","yellow","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9581","9832",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","mimosa","yellow","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","polyester","lace","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","polyester","lace","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","polyester","undefined weight","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","polyester","undefined weight","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","rayon / viscose","lace","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","rayon / viscose","lace","undulating",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9850","14824",2,2021-01-01,"guest","hello2021","unassigned","skinny majesty","lava","yellow","rayon / viscose","undefined weight","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","polyester","lace","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","polyester","lace","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","polyester","undefined weight","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","polyester","undefined weight","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","rayon / viscose","lace","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","rayon / viscose","lace","undulating",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","rayon / viscose","undefined weight","nub",2021,1,1
"21281","9850","15526",1,2021-01-01,"guest","hello2021","unassigned","skinny majesty","sunbeam","blue","rayon / viscose","undefined weight","undulating",2021,1,1
"21282","605","1048",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","wineglass","yellow","wool","aran","undulating",2021,1,1
"21282","605","1048",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","wineglass","yellow","wool","bulky","undulating",2021,1,1
"21282","605","1885",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","pumpkin","red","wool","aran","undulating",2021,1,1
"21282","605","1885",2,2021-01-02,"wholesale buyer","hello2021","unassigned","american lamb yarn","pumpkin","red","wool","bulky","undulating",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","red","chenille","lace","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","red","chenille","undefined weight","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","red","rayon / viscose","lace","chenille",2021,1,1
"21283","19175","19176",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","berry chill","red","rayon / viscose","undefined weight","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue hawaiian","yellow","chenille","lace","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue hawaiian","yellow","chenille","undefined weight","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue hawaiian","yellow","rayon / viscose","lace","chenille",2021,1,1
"21283","19175","19177",1,2021-01-02,"registered customer","hello2021","unassigned","variegated rayon chenille","blue hawaiian","yellow","rayon / viscose","undefined weight","chenille",2021,1,1
"21283","1946","15014",2,2021-01-02,"registered customer","hello2021","unassigned","rayon chenille yarn 1300 ypp","white","blue","chenille","fingering","chenille",2021,1,1
"21283","1946","15014",2,2021-01-02,"registered customer","hello2021","unassigned","rayon chenille yarn 1300 ypp","white","blue","rayon / viscose","fingering","chenille",2021,1,1
"21283","1946","1947",2,2021-01-02,"registered customer","hello2021","unassigned","rayon chenille yarn 1300 ypp","black","blue","chenille","fingering","chenille",2021,1,1
"21283","1946","1947",2,2021-01-02,"registered customer","hello2021","unassigned","rayon chenille yarn 1300 ypp","black","blue","rayon / viscose","fingering","chenille",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","bamboo","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","cotton","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","flax / linen","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","metallic","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","nylon","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","other","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","polyester","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","rayon / viscose","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","silk","not applicable","unassigned",2021,1,1
"21284","1956","1111",2,2021-01-02,"registered customer","1signup","unassigned","4 pound yarn mystery box","simple","blue","wool","not applicable","unassigned",2021,1,1
"21285","18963","18968",5,2021-01-02,"wholesale buyer","hello2021","unassigned","soft cotton roving: baby colors","blue eyes","yellow","cotton","bulky","undulating",2021,1,1
"21286","2382","17136",2,2021-01-03,"registered customer","hello2021","unassigned","super soft worsted cotton yarn","dark coal","blue","cotton","worsted","undulating",2021,1,1
"21286","2382","18317",2,2021-01-03,"registered customer","hello2021","unassigned","super soft worsted cotton yarn","navy","yellow","cotton","worsted","undulating",2021,1,1
"21286","2382","2384",3,2021-01-03,"registered customer","hello2021","unassigned","super soft worsted cotton yarn","natural","blue","cotton","worsted","undulating",2021,1,1
"21287","21048","21052",2,2021-01-03,"registered customer","hello2021","unassigned","8/2 unmercerized cotton","pine forest","red","cotton","lace","straight",2021,1,1
"21288","13894","1111",1,2021-01-03,"registered customer","goodbye2020","unassigned","fun loopy yarn","simple","red","cotton","lace","loop",2021,1,1
"21288","13894","1111",1,2021-01-03,"registered customer","goodbye2020","unassigned","fun loopy yarn","simple","red","cotton","undefined weight","loop",2021,1,1
"21288","13894","1111",1,2021-01-03,"registered customer","goodbye2020","unassigned","fun loopy yarn","simple","red","rayon / viscose","lace","loop",2021,1,1
"21288","13894","1111",1,2021-01-03,"registered customer","goodbye2020","unassigned","fun loopy yarn","simple","red","rayon / viscose","undefined weight","loop",2021,1,1
"21288","13894","1111",1,2021-01-03,"registered customer","hello2021","unassigned","fun loopy yarn","simple","red","cotton","lace","loop",2021,1,1
